- Recebido pacote de Reply [nodeId: 2, packetId: 32, RSSISend: -50, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 33, RSSISend: -47, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 1, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 13, RSSISend: -46, RSSIRecv: -40]
- Recebido pacote de Reply [nodeId: 2, packetId: 14, RSSISend: -46, RSSIRecv: -40]
- Recebido pacote de Reply [nodeId: 2, packetId: 19, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 23, RSSISend: -47, RSSIRecv: -34]
- Recebido pacote de Reply [nodeId: 2, packetId: 24, RSSISend: -46, RSSIRecv: -33]
- Recebido pacote de Reply [nodeId: 2, packetId: 27, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 28, RSSISend: -45, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 29, RSSISend: -45, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 33, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 34, RSSISend: -45, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 35, RSSISend: -45, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 37, RSSISend: -45, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 41, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 44, RSSISend: -47, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 45, RSSISend: -46, RSSIRecv: -39]
- Recebido pacote de Reply [nodeId: 2, packetId: 3, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 5, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 7, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 9, RSSISend: -48, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 11, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 1, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 5, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 1, RSSISend: -49, RSSIRecv: -40]
- Recebido pacote de Reply [nodeId: 2, packetId: 3, RSSISend: -46, RSSIRecv: -34]
- Recebido pacote de Reply [nodeId: 2, packetId: 7, RSSISend: -46, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 8, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 10, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 11, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 12, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 15, RSSISend: -46, RSSIRecv: -34]
- Recebido pacote de Reply [nodeId: 2, packetId: 16, RSSISend: -47, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 17, RSSISend: -47, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 18, RSSISend: -47, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 19, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 23, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 24, RSSISend: -45, RSSIRecv: -34]
- Recebido pacote de Reply [nodeId: 2, packetId: 25, RSSISend: -48, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 26, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 35, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 36, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 37, RSSISend: -46, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 39, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 41, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 42, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 43, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 46, RSSISend: -47, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 48, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 52, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 57, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 61, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 64, RSSISend: -48, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 5, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 6, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 8, RSSISend: -47, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 11, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 14, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 17, RSSISend: -46, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 18, RSSISend: -47, RSSIRecv: -36]
- Recebido pacote de Reply [nodeId: 2, packetId: 20, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 33, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 35, RSSISend: -47, RSSIRecv: -35]
- Recebido pacote de Reply [nodeId: 2, packetId: 37, RSSISend: -47, RSSIRecv: -37]
- Recebido pacote de Reply [nodeId: 2, packetId: 39, RSSISend: -46, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 41, RSSISend: -47, RSSIRecv: -39]
- Recebido pacote de Reply [nodeId: 2, packetId: 47, RSSISend: -47, RSSIRecv: -38]
- Recebido pacote de Reply [nodeId: 2, packetId: 48, RSSISend: -46, RSSIRecv: -37]
